EQ_ID,p_picks,pgv_time_window,predict,answer,latitude,longitude,elevation,station_name,year,month,day,hour,minute,second,intensity,epdis (km),pga_z,pga_ns,pga_ew,record_time (sec),file_name,instrument_code,start_time,sta_angle,quality_control,p_pick_sec,p_arrival_abs_time,pga,pga_time,pgv,pgv_time_file,Vs30,depth,magnitude,nsta,nearest_sta_dist (km),event_lat,event_lon
25561.0,5172.0,18100.0,-2.4313502,-2.218404915025973,24.08168,120.5569,25.0,TCU106,2016,5,31,5,23,46.39,2,265.72,3.08,3.54,4.3,120.0,D2215200.SMT, SMTA,20160500000000.0,234,y,32.72999954,2016-05-31 05:25:06.456,-1.3459030134852945,14152.0,-2.251691519129406,19461.0,450.96,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5211.0,12565.0,-2.4070833,-2.024905981770525,23.8798,120.7632,164.0,TCU143,2016,5,31,5,23,46.39,2,263.85,2.78,6.68,7.74,240.0,O1015200.SMT, SMTA,20160500000000.0,227,y,32.58000183,2016-05-31 05:25:06.650,-1.1041147879245805,14974.0,-2.041073701605278,13854.0,465.91,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5219.0,12530.0,-2.405737,-2.2361529499344104,24.0718,120.5469,21.0,TCU107,2016,5,31,5,23,46.39,2,267.19,2.84,5.08,3.9,218.5,32015200.MNS, NANO,20160500000000.0,234,y,23.87000084,2016-05-31 05:25:06.697,-1.2558611450179882,12423.0,-2.193430327956339,12159.0,377.83,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5250.0,18350.0,-2.4181104,-2.2172789792099543,24.0838,120.5324,19.0,TCU108,2016,5,31,5,23,46.39,2,267.58,2.64,4.92,2.5,209.2,36615200.MNS, NANO,20160500000000.0,234,y,23.90500069,2016-05-31 05:25:06.849,-1.2878307043351989,12257.0,-2.223895531608177,12290.0,256.61,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5254.0,12640.0,-2.4814909,-2.059622824462956,23.9139,120.6918,93.0,TCU124,2016,5,31,5,23,46.39,3,266.71,3.08,6.01,8.18,240.0,L7515200.SMT, SMTA,20160500000000.0,229,y,32.91500092,2016-05-31 05:25:06.864,-1.0533519217449463,13926.0,-2.077490538085601,13955.0,242.0,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5267.0,12627.0,-2.3730893,-2.110207711361814,24.0633,120.536,19.0,TCU158,2016,5,31,5,23,46.39,2,268.63,2.84,5.38,4.06,240.0,N3215200.SMT, SMTA,20160500000000.0,234,y,33.02000046,2016-05-31 05:25:06.930,-1.2179616692401136,13911.0,-2.1232333840642585,13950.0,330.28,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5273.0,12450.0,-2.475918,-2.2651214337341137,23.9774,120.6214,238.0,TCU120,2016,5,31,5,23,46.39,2,267.62,2.92,3.2,5.12,240.0,L7615200.SMT, SMTA,20160500000000.0,231,y,33.01499939,2016-05-31 05:25:06.960,-1.2736467247422878,13735.0,-2.322227944877342,14090.0,458.16,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5283.0,12568.0,-2.3923967,-1.7568243727265669,24.1324,120.4684,6.0,TCU117,2016,5,31,5,23,46.39,3,269.8,4.66,8.46,5.5,204.8,20215201.MNS, NANO,20160500000000.0,236,y,25.28499985,2016-05-31 05:25:07.017,-1.0583079879614252,12195.0,-1.7468214141370777,12331.0,207.17,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5578.0,12986.0,-2.4423606,-1.7788228768262284,24.0552,120.4303,8.0,TCU112,2016,5,31,5,23,46.39,2,277.86,2.52,7.75,3.76,186.0,17415200.MNS, NANO,20160500000000.0,235,y,23.81999969,2016-05-31 05:25:08.491,-1.0839692837921484,12127.0,-1.773917267419847,12162.0,191.27,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5677.0,13121.0,-2.407711,-1.944865600657793,23.9579,120.4778,24.0,TCU115,2016,5,31,5,23,46.39,2,280.4,2.66,6.38,7.72,188.3,19015200.MNS, NANO,20160500000000.0,233,y,23.98500061,2016-05-31 05:25:08.987,-1.0837279077113775,12560.0,-1.988966378657032,12232.0,184.93,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5722.0,13174.0,-2.419758,-1.8981867564022123,24.0004,120.4313,11.0,TCU118,2016,5,31,5,23,46.39,2,281.33,3.48,7.2,5.44,205.2,31915201.MNS, NANO,20160500000000.0,234,y,24.08499908,2016-05-31 05:25:09.212,-1.137330758563014,12277.0,-1.879589683118808,12258.0,228.55,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,5836.0,15843.0,-2.3522527,-1.8978011812006297,23.6646,120.7685,1660.0,TCU167,2016,5,31,5,23,46.39,3,280.29,4.44,8.28,8.94,300.0,O2415200.SMT, SMTA,20160500000000.0,224,y,94.41500092,2016-05-31 05:25:09.776,-0.944208862434607,28841.0,-1.889907185937032,28807.0,363.85,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,6006.0,15128.0,-2.3266566,-1.9725720979764647,23.6345,120.7193,1557.0,CHY136,2016,5,31,5,23,46.39,3,286.15,2.9,7.62,8.98,240.0,O2015200.SMT, SMTA,20160500000000.0,224,y,34.81999969,2016-05-31 05:25:10.627,-1.0102650927324923,16699.0,-2.001354114859432,16071.0,346.4,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,6013.0,13686.0,-2.4356456,-1.9368998449643344,23.8913,120.3954,18.0,TCU113,2016,5,31,5,23,46.39,3,291.56,2.5,5.9,9.56,195.2,13915200.MNS, NANO,20160500000000.0,233,y,22.98500061,2016-05-31 05:25:10.664,-1.0192577247162733,12490.0,-1.8784969961963969,12172.0,231.09,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,6038.0,13617.0,-2.4459898,-2.079644357734001,23.7774,120.5229,47.0,CHY025,2016,5,31,5,23,46.39,2,289.62,2.88,5.86,4.46,200.0,21115200.MNS, NANO,20160500000000.0,229,y,22.12999916,2016-05-31 05:25:10.792,-1.1631941694790089,12205.0,-2.0813439708834904,12001.0,276.5,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,6108.0,13589.0,-2.4027843,-1.9930377550826377,23.5972,120.6769,799.0,CHY080,2016,5,31,5,23,46.39,3,292.13,4.24,5.44,8.56,240.0,O1615200.SMT, SMTA,20160500000000.0,224,y,35.52999878,2016-05-31 05:25:11.135,-1.0309311056760255,14848.0,-2.018067574674121,14878.0,499.17,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,6218.0,14146.0,-2.3848927,-2.1088047918692765,23.7966,120.4195,27.0,CHY026,2016,5,31,5,23,46.39,2,296.24,2.52,6.0,4.5,185.6,14215200.MNS, NANO,20160500000000.0,231,y,22.32500076,2016-05-31 05:25:11.688,-1.1866482233395754,12396.0,-2.097197961643714,12189.0,220.64,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,6298.0,19002.0,-2.3295379,-1.886412201151292,23.69951,120.53902,55.0,CHY103,2016,5,31,5,23,46.39,2,294.19,3.16,5.7,6.7,120.0,D6015200.SMT, SMTA,20160500000000.0,228,y,35.44499969,2016-05-31 05:25:12.086,-1.136146749021368,15152.0,-1.8917908050906955,19786.0,223.66,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,6455.0,14430.0,-2.4096706,-1.822792149598282,23.5796,120.5601,173.0,CHY006,2016,5,31,5,23,46.39,2,301.86,3.48,5.62,6.7,120.0,D9515200.SMT, SMTA,20160500000000.0,225,y,36.21500015,2016-05-31 05:25:12.872,-1.0805531282534595,15176.0,-1.8464662981447773,15207.0,422.68,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,6456.0,14431.0,-2.4632857,-2.032182586825633,23.6125,120.5373,111.0,CHY029,2016,5,31,5,23,46.39,2,300.95,2.7,3.2,3.72,201.8,18115200.MNS, NANO,20160500000000.0,226,y,22.15999985,2016-05-31 05:25:12.878,-1.3993487099983404,12353.0,-2.0624068528039725,12396.0,541.66,256.89,6.91,99,87.1,25.492,122.68266666666666
25561.0,6811.0,14931.0,-2.443571,-2.1269973417303367,23.5319,120.4744,102.0,CHY133,2016,5,31,5,23,46.39,2,311.8,2.54,4.28,5.52,120.0,D5815200.SMT, SMTA,20160500000000.0,226,y,37.06499863,2016-05-31 05:25:14.650,-1.2459695824164705,15448.0,-2.071570232493709,15380.0,499.63,256.89,6.91,99,87.1,25.492,122.68266666666666
25585.0,999.0,1427.0,-1.2559996,-2.143208094964504,24.12542,121.654903,15.0,HWA047,2016,6,4,21,41,38.08,4,2.04,26.86,32.58,35.14,48.0,14015601.CVA, CVA ,20160600000000.0,235,y,19.21500015,2016-06-04 21:41:40.108,-0.5843370161369082,4255.0,-2.1233593887016955,4253.0,543.68,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1007.0,1412.0,-1.3514584,-2.2903676867602254,24.1617,121.6522,39.0,HWA025,2016,6,4,21,41,38.08,4,3.45,43.32,23.5,22.06,185.5,17615602.MNS, NANO,20160600000000.0,326,y,60.16999817,2016-06-04 21:41:40.141,-0.6926962837037658,12379.0,-2.2630959580645578,12421.0,483.09,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1017.0,1398.0,-1.4265565,-2.325108277207125,24.1478,121.6291,58.0,HWA046,2016,6,4,21,41,38.08,4,4.48,15.44,28.58,21.46,183.6,38015602.MNS, NANO,20160600000000.0,287,y,59.32500076,2016-06-04 21:41:40.193,-0.7144395304900563,12212.0,-2.318505641558841,12228.0,643.71,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1028.0,1417.0,-1.5598714,-2.2258263068767628,24.1587,121.6229,118.0,HWA057,2016,6,4,21,41,38.08,4,5.52,20.04,36.18,24.46,60.0,D2015602.SMT, SMTA,20160600000000.0,297,y,40.38999939,2016-06-04 21:41:40.247,-0.5773123802530055,8433.0,-2.192913127176635,8449.0,814.87,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1034.0,1442.0,-1.3848145,-2.2666807150928774,24.1182,121.6245,47.0,HWA026,2016,6,4,21,41,38.08,3,5.15,11.5,14.7,17.44,184.5,39015602.MNS, NANO,20160600000000.0,247,y,60.34999847,2016-06-04 21:41:40.277,-0.7973103675456508,12443.0,-2.2708526753463967,12461.0,460.94,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1210.0,1733.0,-1.3853502,-2.8297799000941204,24.0537,121.5986,32.0,HWA027,2016,6,4,21,41,38.08,2,11.75,4.84,5.86,7.78,184.4,39615602.MNS, NANO,20160600000000.0,219,y,58.10499954,2016-06-04 21:41:41.157,-1.2696977943950605,12108.0,-2.7942196570730884,12108.0,434.56,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1318.0,2540.0,-1.5090194,-2.8785527559856234,24.0144,121.6094,20.0,HWA028,2016,6,4,21,41,38.08,2,14.87,3.22,6.02,5.44,180.8,33515601.MNS, NANO,20160600000000.0,205,y,54.83499908,2016-06-04 21:41:41.694,-1.3207862821174592,12171.0,-2.8647561746859145,12171.0,404.91,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1411.0,2676.0,-1.4901615,-2.772479939548485,23.9953,121.5948,25.0,HWA011,2016,6,4,21,41,38.08,2,17.41,3.36,5.62,6.78,45.0,13115601.CVA, CVA ,20160600000000.0,207,y,15.38500023,2016-06-04 21:41:42.159,-1.261430160611606,4307.0,-2.7710583636731854,4324.0,360.84,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1420.0,3870.0,-1.5614741,-2.9907578792889664,23.9935,121.5929,23.0,HWA063,2016,6,4,21,41,38.08,2,17.68,3.3,3.28,3.54,181.8,36215601.MNS, NANO,20160600000000.0,207,y,55.45000076,2016-06-04 21:41:42.208,-1.4184357237152003,11921.0,-2.9623330710080644,12366.0,288.93,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1446.0,2343.0,-1.6248486,-2.632213503931444,23.9878,121.5908,26.0,HWA050,2016,6,4,21,41,38.08,3,18.34,5.16,6.8,12.26,45.0,11815600.CVA, CVA ,20160600000000.0,207,y,15.44999981,2016-06-04 21:41:42.335,-0.9627004494493822,3952.0,-2.593017922594222,3954.0,343.44,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1516.0,2203.0,-1.4703848,-2.7298312167387184,24.309,121.7494,27.0,HWA045,2016,6,4,21,41,38.08,2,20.74,7.92,7.56,6.1,120.0,D0915601.SMT, SMTA,20160600000000.0,23,y,42.25500107,2016-06-04 21:41:42.684,-1.1382476993695836,8488.0,-2.713792394895067,9206.0,472.78,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1562.0,2479.0,-1.5577888,-2.737490819603833,24.3294,121.7393,56.0,ILA053,2016,6,4,21,41,38.08,2,22.46,6.32,6.5,5.2,120.0,C8815600.SMT, SMTA,20160600000000.0,18,y,42.43999863,2016-06-04 21:41:42.915,-1.2408677734237488,9271.0,-2.7176893509969133,9388.0,534.66,10.68,4.07,16,2.0,24.136,121.67133333333334
25585.0,1853.0,2901.0,-1.9786122,-2.722866873322217,24.4259,121.749,123.0,ILA050,2016,6,4,21,41,38.08,3,33.06,4.16,20.7,13.62,120.0,F0815601.SMT, SMTA,20160600000000.0,14,y,44.22000122,2016-06-04 21:41:44.372,-0.8763798275969573,9833.0,-2.653490416712456,9860.0,626.57,10.68,4.07,16,2.0,24.136,121.67133333333334
25600.0,1000.0,1442.0,-1.4269634,-2.514885698396967,23.992,121.6314,28.0,HWA012,2016,6,9,21,15,31.63,4,1.4,30.24,10.84,13.82,46.0,13716100.CVA, CVA ,20160600000000.0,146,y,17.78000069,2016-06-09 21:15:33.704,-0.998163047814132,3978.0,-2.482164318457009,3980.0,409.78,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1002.0,1429.0,-1.4493531,-2.527460612513875,23.9903,121.6223,42.0,HWA009,2016,6,9,21,15,31.63,3,1.35,22.32,17.68,16.96,48.0,13216100.CVA, CVA ,20160600000000.0,186,y,18.76000023,2016-06-09 21:15:33.712,-0.9202320665269278,4297.0,-2.5062279850610008,4159.0,461.07,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1003.0,1446.0,-1.3397216,-2.418167756696112,24.0144,121.6094,20.0,HWA028,2016,6,9,21,15,31.63,4,1.95,19.94,26.36,38.86,187.3,33516100.MNS, NANO,20160600000000.0,312,y,59.61000061,2016-06-09 21:15:33.718,-0.6048141550514072,12331.0,-2.357626780635489,12334.0,404.91,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1004.0,1477.0,-1.2985823,-2.207877326573477,24.018,121.6107,15.0,HWA061,2016,6,9,21,15,31.63,4,2.17,13.2,20.12,59.08,48.0,12416100.CVA, CVA ,20160600000000.0,322,y,17.65500069,2016-06-09 21:15:33.721,-0.30283325177326,3957.0,-2.104007576552134,3973.0,242.06,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1005.0,1446.0,-1.416329,-2.621233809031464,23.9865,121.6262,31.0,HWA007,2016,6,9,21,15,31.63,3,1.79,13.32,13.1,16.22,46.0,12516100.CVA, CVA ,20160600000000.0,172,y,17.78499985,2016-06-09 21:15:33.727,-0.9750025407381508,3997.0,-2.5577798600165003,3980.0,378.85,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1015.0,1513.0,-1.404543,-2.7927375691958995,23.9796,121.6198,19.0,HWA062,2016,6,9,21,15,31.63,3,2.56,9.48,6.44,5.58,60.0,F0316100.SMT, SMTA,20160600000000.0,189,y,33.77999878,2016-06-09 21:15:33.776,-1.248209938879819,7439.0,-2.7630874678977837,7174.0,605.69,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1017.0,2219.0,-1.325459,-2.715397962362168,23.9873,121.603,15.0,HWA008,2016,6,9,21,15,31.63,3,2.69,7.1,11.78,11.4,46.0,12216100.CVA, CVA ,20160600000000.0,231,y,16.79000092,2016-06-09 21:15:33.787,-1.0915891255409536,3801.0,-2.703384694579998,3814.0,297.03,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1022.0,1507.0,-1.2275164,-1.9987161922396783,23.9953,121.5948,25.0,HWA011,2016,6,9,21,15,31.63,4,3.04,16.14,52.36,78.76,49.0,13116100.CVA, CVA ,20160600000000.0,255,y,17.72500038,2016-06-09 21:15:33.810,-0.1531564620891685,3995.0,-1.926692140033212,4010.0,360.84,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1025.0,1676.0,-1.2104225,-2.5459221017110045,23.975,121.6135,18.0,HWA019,2016,6,9,21,15,31.63,3,3.22,10.2,12.58,11.82,186.2,20116100.MNS, NANO,20160600000000.0,199,y,59.84500122,2016-06-09 21:15:33.829,-0.8874340991776763,12585.0,-2.4996220625071826,12602.0,503.52,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1026.0,1488.0,-1.3385934,-2.382264996154564,23.9935,121.5929,23.0,HWA063,2016,6,9,21,15,31.63,4,3.28,13.08,27.48,20.72,186.6,36216100.MNS, NANO,20160600000000.0,252,y,59.70000076,2016-06-09 21:15:33.833,-0.6536115365038927,12368.0,-2.3232411374774884,12383.0,288.93,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1030.0,1747.0,-1.2797157,-2.49124936861548,23.9783,121.6027,12.0,HWA010,2016,6,9,21,15,31.63,3,3.42,11.58,12.36,19.62,48.0,13516100.CVA, CVA ,20160600000000.0,219,y,17.86499977,2016-06-09 21:15:33.849,-0.8596911929074377,4033.0,-2.477651786302752,4048.0,249.68,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1035.0,1534.0,-1.3307556,-2.4063855485953702,23.9878,121.5908,26.0,HWA050,2016,6,9,21,15,31.63,3,3.71,11.52,15.38,23.98,46.0,11816100.CVA, CVA ,20160600000000.0,244,y,17.76499939,2016-06-09 21:15:33.878,-0.6550272322336339,4004.0,-2.351747376751267,4020.0,343.44,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1039.0,1727.0,-1.3983293,-2.0930388366711496,23.9712,121.6057,10.0,HWA014,2016,6,9,21,15,31.63,4,3.92,18.6,26.66,18.04,47.0,13616100.CVA, CVA ,20160600000000.0,208,y,16.82999992,2016-06-09 21:15:33.898,-0.575718872035723,4036.0,-2.089375277046398,4037.0,279.96,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1041.0,1549.0,-1.3411704,-2.517441092795219,23.975575,121.598439,15.0,HWA013,2016,6,9,21,15,31.63,3,3.94,8.58,12.92,14.98,47.0,13316100.CVA, CVA ,20160600000000.0,221,y,17.13500023,2016-06-09 21:15:33.907,-0.8969929756642769,3901.0,-2.514560552005759,3917.0,336.76,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1047.0,1456.0,-1.338513,-2.311850257068317,24.0095,121.5805,30.0,HWA048,2016,6,9,21,15,31.63,4,4.46,13.58,22.88,27.5,46.0,12116100.CVA, CVA ,20160600000000.0,280,y,17.78000069,2016-06-09 21:15:33.939,-0.6927516590680254,3966.0,-2.312392032645336,3947.0,349.79,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1056.0,1477.0,-1.394514,-2.591357387470722,24.0537,121.5986,32.0,HWA027,2016,6,9,21,15,31.63,3,6.22,14.12,23.96,24.28,183.9,39616100.MNS, NANO,20160600000000.0,336,y,59.88499832,2016-06-09 21:15:33.982,-0.9629936388837336,12364.0,-2.569948356583277,12379.0,434.56,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1097.0,1485.0,-1.4094027,-2.552135027389988,23.9932,121.5645,58.0,HWA049,2016,6,9,21,15,31.63,4,6.11,14.86,27.64,25.16,46.0,12616100.CVA, CVA ,20160600000000.0,260,y,17.82500076,2016-06-09 21:15:34.188,-0.8870862435343984,3918.0,-2.482407125289137,3934.0,509.34,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1129.0,1761.0,-1.5064151,-2.9248428240167907,23.9729,121.5627,44.0,HWA015,2016,6,9,21,15,31.63,3,7.02,9.72,7.26,11.28,60.0,D3716100.SMT, SMTA,20160600000000.0,242,y,33.88499832,2016-06-09 21:15:34.344,-1.148682961969866,7196.0,-2.8216465762888,7390.0,445.6,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1135.0,1572.0,-1.5052862,-2.7283064655798417,23.9632,121.5685,44.0,HWA016,2016,6,9,21,15,31.63,3,7.11,8.06,10.08,7.82,45.0,12716100.CVA, CVA ,20160600000000.0,232,y,18.02000046,2016-06-09 21:15:34.375,-1.165852686548823,4020.0,-2.7113637026205315,4023.0,579.6,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1190.0,1717.0,-1.5218415,-2.8307139697261485,23.9353,121.5777,34.0,HWA029,2016,6,9,21,15,31.63,2,8.79,4.5,6.84,5.86,180.4,38816100.MNS, NANO,20160600000000.0,212,y,57.31000137,2016-06-09 21:15:34.650,-1.1534044970547928,11955.0,-2.773870673486262,11971.0,597.13,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1213.0,1813.0,-1.3422205,-3.2419036090771587,24.1182,121.6245,47.0,HWA026,2016,6,9,21,15,31.63,3,12.81,8.72,3.12,4.3,180.2,39016100.MNS, NANO,20160600000000.0,0,y,59.77500153,2016-06-09 21:15:34.766,-1.5184565841385185,12044.0,-3.2252704787188624,12428.0,460.94,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1224.0,1698.0,-1.6557684,-2.698860474404593,23.9482,121.547,76.0,HWA017,2016,6,9,21,15,31.63,3,9.85,6.1,13.7,13.7,45.0,13416100.CVA, CVA ,20160600000000.0,232,y,17.26499939,2016-06-09 21:15:34.822,-0.9367396849280872,3880.0,-2.6557817025974724,3908.0,584.68,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1257.0,2109.0,-1.6599941,-2.833609084828915,23.9035,121.6017,66.0,HWA060,2016,6,9,21,15,31.63,2,11.19,2.98,6.92,4.76,60.0,F3816100.SMT, SMTA,20160600000000.0,192,y,35.09999847,2016-06-09 21:15:34.988,-1.198624066377518,7851.0,-2.8043430181840643,7854.0,555.88,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1280.0,1878.0,-1.6487375,-3.1906447905428887,24.1478,121.6291,58.0,HWA046,2016,6,9,21,15,31.63,3,16.11,15.44,10.88,8.72,180.3,38016102.MNS, NANO,20160600000000.0,2,y,59.24000168,2016-06-09 21:15:35.102,-1.517640733745338,11939.0,-3.158879380190347,12429.0,643.71,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1285.0,1792.0,-1.4647338,-2.9481294784964467,23.9659,121.4928,170.0,HWA058,2016,6,9,21,15,31.63,3,13.92,8.86,22.18,23.36,60.0,F3216100.SMT, SMTA,20160600000000.0,253,y,34.72499847,2016-06-09 21:15:35.128,-1.217758875858867,7393.0,-2.9265829392632687,7433.0,525.67,8.77,3.55,29,1.4,24.0025,121.62366666666667
25600.0,1329.0,2093.0,-1.5409858,-3.483887364926451,24.1617,121.6522,39.0,HWA025,2016,6,9,21,15,31.63,2,17.87,5.18,2.88,3.58,179.9,17616100.MNS, NANO,20160600000000.0,9,y,59.72000122,2016-06-09 21:15:35.345,-1.79067940932046,11994.0,-3.48066828875432,11998.0,483.09,8.77,3.55,29,1.4,24.0025,121.62366666666667
25616.0,1000.0,1570.0,-0.97878015,-1.915179117947212,23.7083,121.4199,141.0,HWA032,2016,6,14,9,40,43.1,5,3.78,96.24,172.16,98.94,188.0,36516600.MNS, NANO,20160600000000.0,147,y,59.75,2016-06-14 09:40:46.887,0.006133507024206,12498.0,-1.826742457269849,12502.0,636.27,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1010.0,1609.0,-1.2521333,-2.458747819404311,23.7303,121.4446,120.0,HWA035,2016,6,14,9,40,43.1,4,4.66,26.92,31.42,36.76,186.6,39416600.MNS, NANO,20160600000000.0,99,y,59.83000183,2016-06-14 09:40:46.936,-0.7685348657298132,12474.0,-2.4198306889158325,12549.0,686.11,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1017.0,1598.0,-1.4211749,-2.6731284122129795,23.784,121.4561,121.0,HWA030,2016,6,14,9,40,43.1,3,7.78,8.52,19.1,13.54,184.3,35616600.MNS, NANO,20160600000000.0,48,y,59.95500183,2016-06-14 09:40:46.971,-1.0227356349934058,12537.0,-2.6790674657990263,12554.0,594.06,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1030.0,1639.0,-1.367161,-2.5430144957501204,23.812,121.4416,180.0,HWA020,2016,6,14,9,40,43.1,4,9.37,14.14,43.78,50.6,120.0,E9416600.SMT, SMTA,20160600000000.0,27,y,47.00500107,2016-06-14 09:40:47.033,-0.5759955702006202,9987.0,-2.40238386188802,9991.0,629.59,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1035.0,1710.0,-1.1147208,-2.447491313100568,23.7545,121.4688,91.0,HWA067,2016,6,14,9,40,43.1,4,7.33,21.6,28.9,23.84,187.6,37916600.MNS, NANO,20160600000000.0,75,y,59.98500061,2016-06-14 09:40:47.060,-0.7570970903301731,12639.0,-2.4004664985642923,12654.0,417.68,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1048.0,1658.0,-1.0479625,-2.345106362401087,23.6708,121.4245,126.0,HWA006,2016,6,14,9,40,43.1,4,7.74,39.66,32.26,22.84,48.0,13016600.CVA, CVA ,20160600000000.0,161,y,18.94000053,2016-06-14 09:40:47.127,-0.5701838684529307,4363.0,-2.2847503214871825,4379.0,557.05,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1062.0,1736.0,-0.8175224,-2.0092091941461536,23.6606,121.4249,120.0,HWA005,2016,6,14,9,40,43.1,4,8.82,77.96,48.42,53.68,186.6,37016600.MNS, NANO,20160600000000.0,163,y,60.00500107,2016-06-14 09:40:47.196,-0.4124942587310838,12641.0,-1.9565741025936216,12657.0,445.75,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1126.0,2611.0,-0.935239,-2.6528506798080853,23.6846,121.4827,119.0,HWA033,2016,6,14,9,40,43.1,3,10.27,9.86,11.66,10.58,120.0,D3116600.SMT, SMTA,20160600000000.0,124,y,47.43000031,2016-06-14 09:40:47.516,-1.1266472654599058,10281.0,-2.657303638106753,10954.0,392.75,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1178.0,1994.0,-1.190834,-2.17393776800535,23.5878,121.3837,167.0,HWA034,2016,6,14,9,40,43.1,4,16.58,11.48,37.94,55.1,186.1,39116600.MNS, NANO,20160600000000.0,186,y,59.50500107,2016-06-14 09:40:47.774,-0.4337295180111316,12682.0,-2.160544307869218,12699.0,381.78,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1199.0,1892.0,-1.1909031,-2.949525831018708,23.8706,121.5073,40.0,HWA059,2016,6,14,9,40,43.1,3,18.45,5.98,11.98,9.94,120.0,F4416600.SMT, SMTA,20160600000000.0,37,y,48.20000076,2016-06-14 09:40:47.878,-1.2100082864179778,10359.0,-2.880990241668304,10374.0,265.84,21.05,4.22,20,3.8,23.736833333333333,121.3995
25616.0,1388.0,2384.0,-1.6912886,-3.045747801858284,23.4977,121.3745,109.0,HWA036,2016,6,14,9,40,43.1,2,26.61,4.46,4.88,6.26,181.5,35416600.MNS, NANO,20160600000000.0,186,y,55.03499985,2016-06-14 09:40:48.822,-1.345260440347521,11966.0,-3.015419074021536,12252.0,520.61,21.05,4.22,20,3.8,23.736833333333333,121.3995
